ticker,interval,days,p1,p2,p3,GRAD1_BUY_Z_MIN,GRAD1_SELL_Z_MIN,GRAD1_BUY_WIN_DAYS,GRAD1_SELL_WIN_DAYS,SPACING_Z_MIN_12,SPACING_Z_MIN_23,SPACING_WIN_DAYS_12,SPACING_WIN_DAYS_23,MICRO_NRG_MODEL,MICRO_NRG_WIN_DAYS,MICRO_NRG_MIN_12,MICRO_NRG_MIN_23,PHASE_BUY_PORTIONS,PHASE_SELL_PORTIONS,FINAL_PORTION_PCT,COOLDOWN,MACRO_INTERVAL,MACRO_P1,MACRO_P2,MACRO_P3,MACRO_NRG_WIN_DAYS,MACRO_NRG_Z_MIN,MACRO_NRG_Z_MAX,MACRO_DYN_PCT_MIN,MACRO_DYN_PCT_MAX,MACRO_GRAD_WIN_DAYS,MACRO_GRAD_Z_MIN,MACRO_GRAD_Z_MAX,MACRO_MULT_GRAD_MIN,MACRO_MULT_GRAD_MAX,MACRO_BUY_MULT_BULL,MACRO_BUY_MULT_BEAR,MACRO_BUY_MULT_REV,MACRO_BUY_MULT_ROLL,MACRO_SELL_MULT_BULL,MACRO_SELL_MULT_BEAR,MACRO_SELL_MULT_REV,MACRO_SELL_MULT_ROLL,TAX_MODE,ANNUAL_INCOME_BASE,PROFIT_SWEEP_INTERVAL,PROFIT_SWEEP_SHARE,preTaxEdge,postTaxEdge,netPctVsHodl,simValue,simPostTax,benchValue,benchPostTax,trades,fees,tax,lockedProfit,potentialProfit,potentialProfitBench,netAfterTaxProfit,netAfterTaxProfitBench,grossEdgeVsBench,netEdgeVsBench,edgeVsBench,sharpe,sortino,mdd,cagr,sharpe4w,sortino4w,sharpe13w,sortino13w,sharpe4wAbs,sortino4wAbs,sharpe13wAbs,sortino13wAbs,scoreMetric
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2710.677757,2323.371159,21.350304,12420.666238,11783.100546,9709.988481,9709.988481,69,106.303727,637.565692,0.0,2420.666238,-290.011519,2033.35964,-290.011519,2710.677757,2323.371159,2710.677757,0.668403,0.856899,0.427768,0.24679,0.952631,1.290288,0.510884,0.617474,0.693872,0.951701,0.269318,0.339863,2710.677757
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,3831.025746,3264.46347,30.712752,13541.014227,12692.193124,9709.988481,9709.988481,68,111.795639,848.821103,0.0,3541.014227,-290.011519,2974.451951,-290.011519,3831.025746,3264.46347,3831.025746,0.8221,1.048966,0.394732,0.360758,1.437852,2.060358,0.77146,0.995672,0.995777,1.381256,0.466455,0.582562,3831.025746
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,3416.469294,2916.23605,27.219548,13126.457775,12353.003453,9709.988481,9709.988481,67,107.408788,773.454322,0.0,3126.457775,-290.011519,2626.224531,-290.011519,3416.469294,2916.23605,3416.469294,0.76669,0.978781,0.391864,0.318572,0.998652,1.371901,0.729695,0.934459,0.873677,1.231939,0.396241,0.49824,3416.469294
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,5,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1660.27441,1441.032347,12.011598,11370.262891,10876.313237,9709.988481,9709.988481,67,96.955219,493.949654,0.0,1370.262891,-290.011519,1151.020828,-290.011519,1660.27441,1441.032347,1660.27441,0.522578,0.665437,0.449894,0.140056,1.074158,1.446813,0.292004,0.366197,0.659926,0.904326,0.14911,0.193132,1660.27441
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,5,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1390.508809,1214.429243,9.846057,11100.49729,10666.039526,9709.988481,9709.988481,67,95.791132,434.457764,0.0,1100.49729,-290.011519,924.417724,-290.011519,1390.508809,1214.429243,1390.508809,0.483728,0.615116,0.448135,0.112665,0.93562,1.291269,0.299716,0.372863,0.590912,0.814707,0.161391,0.206858,1390.508809
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,5,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,3052.817155,2610.768253,24.124644,12762.805636,12052.488637,9709.988481,9709.988481,64,100.286783,710.316999,0.0,2762.805636,-290.011519,2320.756734,-290.011519,3052.817155,2610.768253,3052.817155,0.71649,0.917203,0.389341,0.281581,1.09083,1.572265,0.726997,0.97346,0.903487,1.263148,0.355612,0.449328,3052.817155
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,5,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2720.229205,2331.394375,21.385808,12430.217686,11786.547927,9709.988481,9709.988481,64,99.036796,643.669759,0.0,2430.217686,-290.011519,2041.382856,-290.011519,2720.229205,2331.394375,2720.229205,0.670774,0.856636,0.387674,0.247761,0.890632,1.277284,0.730411,0.978632,0.810261,1.160772,0.365725,0.463293,2720.229205
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,10,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,3071.443676,2626.414531,24.212742,12781.432157,12061.042934,9709.988481,9709.988481,58,96.766708,720.389223,0.0,2781.432157,-290.011519,2336.403012,-290.011519,3071.443676,2626.414531,3071.443676,0.716143,0.916844,0.412777,0.283475,1.005498,1.372487,0.563672,0.705828,0.785075,1.096312,0.35432,0.46353,3071.443676
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,10,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2182.203267,1879.452587,16.714118,11892.191748,11332.927427,9709.988481,9709.988481,57,89.656937,559.264321,0.0,1892.191748,-290.011519,1589.441068,-290.011519,2182.203267,1879.452587,2182.203267,0.594998,0.759428,0.411996,0.193075,0.789016,1.049086,0.526251,0.663825,0.667374,0.918087,0.341302,0.436381,2182.203267
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,10,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,3547.383536,3026.204013,27.970213,13257.372017,12425.892945,9709.988481,9709.988481,60,98.008586,831.479072,0.0,3257.372017,-290.011519,2736.192494,-290.011519,3547.383536,3026.204013,3547.383536,0.776442,0.988706,0.398366,0.331892,1.016799,1.391996,0.726904,0.978263,0.841641,1.187222,0.374797,0.487463,3547.383536
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,5,0.5,10,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2633.924135,2258.898116,20.28532,12343.912616,11679.690756,9709.988481,9709.988481,59,90.657834,664.22186,0.0,2343.912616,-290.011519,1968.886597,-290.011519,2633.924135,2258.898116,2633.924135,0.656994,0.834568,0.397295,0.238987,0.804229,1.059894,0.719669,0.965792,0.711343,0.997382,0.358777,0.459424,2633.924135
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2435.527577,2092.245008,18.064191,12145.516058,11464.019317,9709.988481,9709.988481,70,77.638172,681.496741,0.0,2145.516058,-290.011519,1802.233489,-290.011519,2435.527577,2092.245008,2435.527577,0.633765,0.831399,0.49692,0.21882,1.29038,1.833378,0.434708,0.533778,0.538209,0.768851,0.158883,0.209675,2435.527577
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2203.443547,1897.294423,16.128484,11913.432028,11276.062429,9709.988481,9709.988481,69,75.296244,637.369599,0.0,1913.432028,-290.011519,1607.282904,-290.011519,2203.443547,1897.294423,2203.443547,0.60622,0.796754,0.495196,0.195234,0.943433,1.287534,0.440593,0.535536,0.456364,0.644029,0.133438,0.174521,2203.443547
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,3018.716442,2582.123654,22.971127,12728.704923,11940.48225,9709.988481,9709.988481,68,78.768917,788.222673,0.0,2728.704923,-290.011519,2292.112135,-290.011519,3018.716442,2582.123654,3018.716442,0.701237,0.917234,0.470192,0.278113,1.415992,2.053948,0.728858,0.945891,0.610945,0.857928,0.269824,0.355934,3018.716442
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2776.266554,2378.465748,20.950176,12486.255035,11744.248115,9709.988481,9709.988481,67,76.325492,742.00692,0.0,2486.255035,-290.011519,2088.454229,-290.011519,2776.266554,2378.465748,2776.266554,0.673066,0.882011,0.468452,0.253458,0.992558,1.375165,0.703306,0.903606,0.538684,0.771369,0.223919,0.294369,2776.266554
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,5,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1363.231153,1191.516012,8.714665,11073.219634,10556.181435,9709.988481,9709.988481,67,69.447547,517.038199,0.0,1073.219634,-290.011519,901.504493,-290.011519,1363.231153,1191.516012,1363.231153,0.506627,0.662259,0.50895,0.109896,1.06901,1.464381,0.241572,0.302434,0.460185,0.636816,0.062076,0.082908,1363.231153
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,5,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1177.310663,1035.3428,7.223922,10887.299144,10411.430448,9709.988481,9709.988481,67,68.770487,475.868696,0.0,887.299144,-290.011519,745.331281,-290.011519,1177.310663,1035.3428,1177.310663,0.482917,0.630572,0.507852,0.091023,0.938203,1.304517,0.248906,0.304627,0.407582,0.564699,0.068665,0.090949,1177.310663
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,5,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2410.214993,2070.982437,17.777254,12120.203474,11436.15782,9709.988481,9709.988481,64,71.381197,684.045654,0.0,2120.203474,-290.011519,1780.970918,-290.011519,2410.214993,2070.982437,2410.214993,0.629846,0.826451,0.465884,0.216247,1.074655,1.526941,0.680444,0.915905,0.567261,0.804471,0.241283,0.309426,2410.214993
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,5,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2187.176315,1883.629948,15.941417,11897.164796,11257.89819,9709.988481,9709.988481,64,70.686152,639.266606,0.0,1897.164796,-290.011519,1593.618429,-290.011519,2187.176315,1883.629948,2187.176315,0.602951,0.78983,0.464809,0.193581,0.870074,1.242516,0.685845,0.922715,0.507841,0.725229,0.245293,0.31557,2187.176315
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,10,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2431.49185,2088.854997,17.971326,12141.480331,11455.002186,9709.988481,9709.988481,58,68.488208,686.478145,0.0,2141.480331,-290.011519,1798.843478,-290.011519,2431.49185,2088.854997,2431.49185,0.633866,0.832836,0.488073,0.218409,1.011498,1.374749,0.503558,0.645077,0.492324,0.693414,0.189711,0.25146,2431.49185
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,10,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1809.97596,1566.781649,12.610683,11519.964441,10934.484354,9709.988481,9709.988481,57,64.249225,585.480087,0.0,1519.964441,-290.011519,1276.77013,-290.011519,1809.97596,1566.781649,1809.97596,0.558916,0.733226,0.487622,0.15526,0.770161,1.026713,0.50188,0.632959,0.439953,0.611073,0.178868,0.238542,1809.97596
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,10,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2822.364795,2417.188271,21.0532,12532.353276,11754.251745,9709.988481,9709.988481,60,69.495117,778.101531,0.0,2532.353276,-290.011519,2127.176752,-290.011519,2822.364795,2417.188271,2822.364795,0.679298,0.889116,0.473157,0.258145,0.996485,1.378403,0.669941,0.900142,0.530901,0.740362,0.245571,0.31191,2822.364795
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,5,8,0.5,10,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2185.679452,1882.372583,15.633472,11895.667933,11227.996815,9709.988481,9709.988481,59,65.141112,667.671118,0.0,1895.667933,-290.011519,1592.361064,-290.011519,2185.679452,1882.372583,2185.679452,0.605341,0.791341,0.472532,0.193429,0.777927,1.026019,0.669164,0.89611,0.46162,0.637249,0.239187,0.300346,2185.679452
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2767.072438,2370.742691,22.588717,12477.060919,11903.350331,9709.988481,9709.988481,70,86.603711,573.710588,0.0,2477.060919,-290.011519,2080.731172,-290.011519,2767.072438,2370.742691,2767.072438,0.713177,0.90085,0.356056,0.252523,0.705924,1.025617,0.346513,0.460818,0.856186,1.204216,0.354899,0.466115,2767.072438
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2702.782589,2316.739218,22.041581,12412.77107,11850.223494,9709.988481,9709.988481,69,86.367471,562.547576,0.0,2412.77107,-290.011519,2026.727699,-290.011519,2702.782589,2316.739218,2702.782589,0.697421,0.8868,0.353407,0.245987,0.624169,0.884599,0.36008,0.478432,0.718274,1.019186,0.341936,0.442328,2702.782589
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,3092.034108,2643.710494,25.289221,12802.022589,12165.568932,9709.988481,9709.988481,68,84.988974,636.453657,0.0,2802.022589,-290.011519,2353.698975,-290.011519,3092.034108,2643.710494,3092.034108,0.779274,0.974509,0.329544,0.285569,0.639584,0.915456,0.382747,0.50985,0.906017,1.256544,0.409666,0.49723,3092.034108
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,3049.193285,2607.724202,24.924794,12759.181766,12130.183075,9709.988481,9709.988481,67,85.073941,628.998691,0.0,2759.181766,-290.011519,2317.712683,-290.011519,3049.193285,2607.724202,3049.193285,0.76484,0.963361,0.327155,0.281212,0.576497,0.804057,0.391472,0.517703,0.775936,1.110616,0.403596,0.510507,3049.193285
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,5,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1932.914099,1670.049686,15.165474,11642.90258,11182.554239,9709.988481,9709.988481,67,81.484257,460.348341,0.0,1642.90258,-290.011519,1380.038167,-290.011519,1932.914099,1670.049686,1932.914099,0.560367,0.710553,0.371507,0.167748,0.680983,0.960996,0.300783,0.388364,0.691035,0.971692,0.262393,0.336676,1932.914099
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,5,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1659.66585,1440.521157,12.815699,11369.654331,10954.391372,9709.988481,9709.988481,67,80.552511,415.262959,0.0,1369.654331,-290.011519,1150.509638,-290.011519,1659.66585,1440.521157,1659.66585,0.512571,0.648183,0.369785,0.139995,0.583381,0.846597,0.300862,0.398328,0.609518,0.859403,0.272432,0.351465,1659.66585
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,5,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2770.083975,2373.272382,22.533099,12480.072456,11897.949834,9709.988481,9709.988481,64,80.857101,582.122622,0.0,2480.072456,-290.011519,2083.260863,-290.011519,2770.083975,2373.272382,2770.083975,0.713311,0.901543,0.323098,0.25283,0.638329,0.915161,0.425264,0.57485,0.830245,1.172921,0.403769,0.526982,2770.083975
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,5,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2461.094069,2113.720861,19.852149,12171.08255,11637.62989,9709.988481,9709.988481,64,79.947873,533.45266,0.0,2171.08255,-290.011519,1823.709342,-290.011519,2461.094069,2113.720861,2461.094069,0.659216,0.830646,0.32156,0.221418,0.509482,0.721131,0.430686,0.58161,0.723505,1.040808,0.408626,0.539036,2461.094069
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,10,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2803.495043,2401.337679,22.775892,12513.483524,11921.524941,9709.988481,9709.988481,58,76.921251,591.958583,0.0,2513.483524,-290.011519,2111.32616,-290.011519,2803.495043,2401.337679,2803.495043,0.711384,0.890652,0.347759,0.256227,0.529429,0.734545,0.300282,0.395279,0.705478,0.99649,0.3393,0.432641,2803.495043
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,10,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2097.373467,1808.195555,16.678414,11807.361948,11329.460531,9709.988481,9709.988481,57,72.653435,477.901417,0.0,1807.361948,-290.011519,1518.184036,-290.011519,2097.373467,1808.195555,2097.373467,0.590176,0.737352,0.346886,0.184456,0.390074,0.537593,0.264346,0.349144,0.57391,0.782858,0.325629,0.415447,2097.373467
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,10,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,3227.91341,2757.849107,26.040468,12937.901891,12238.51496,9709.988481,9709.988481,60,79.079925,699.386931,0.0,2937.901891,-290.011519,2467.837588,-290.011519,3227.91341,2757.849107,3227.91341,0.7734,0.96548,0.338475,0.29939,0.627213,0.872953,0.444843,0.599694,0.782532,1.102974,0.476002,0.646287,3227.91341
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,5,0.5,10,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2491.101695,2138.927267,19.685737,12201.090176,11621.471245,9709.988481,9709.988481,59,74.537061,579.618931,0.0,2201.090176,-290.011519,1848.915748,-290.011519,2491.101695,2138.927267,2491.101695,0.653302,0.814474,0.337295,0.224468,0.449235,0.623402,0.441705,0.592952,0.664032,0.91468,0.431972,0.582247,2491.101695
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2354.77557,2024.413322,18.11217,12064.764051,11468.678069,9709.988481,9709.988481,70,65.263895,596.085982,0.0,2064.764051,-290.011519,1734.401803,-290.011519,2354.77557,2024.413322,2354.77557,0.619276,0.805357,0.440576,0.210612,0.650663,0.947573,0.291252,0.384126,0.511772,0.710831,0.158781,0.214854,2354.77557
LINKUSDT,1h,820,12,20,55,0.2,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2393.950783,2057.320501,18.456063,12103.939264,11502.070078,9709.988481,9709.988481,69,65.013292,601.869186,0.0,2103.939264,-290.011519,1767.308982,-290.011519,2393.950783,2057.320501,2393.950783,0.624426,0.817331,0.438878,0.214594,0.604088,0.849123,0.311332,0.406353,0.443345,0.619694,0.168701,0.228046,2393.950783
LINKUSDT,1h,820,12,20,55,0.4,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2678.422005,2296.276327,20.885371,12388.410486,11737.955556,9709.988481,9709.988481,68,64.799851,650.45493,0.0,2388.410486,-290.011519,2006.264808,-290.011519,2678.422005,2296.276327,2678.422005,0.666136,0.860454,0.416203,0.24351,0.580372,0.831098,0.352373,0.471063,0.522729,0.738624,0.209928,0.275813,2678.422005
LINKUSDT,1h,820,12,20,55,0.4,1.0,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,3,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,2749.668707,2356.123557,21.500492,12459.657188,11797.683826,9709.988481,9709.988481,67,64.81563,661.973362,0.0,2459.657188,-290.011519,2066.112038,-290.011519,2749.668707,2356.123557,2749.668707,0.674569,0.877563,0.414616,0.250754,0.545188,0.767016,0.373113,0.496242,0.459065,0.647288,0.232445,0.299846,2749.668707
LINKUSDT,1h,820,12,20,55,0.2,0.8,90,90,0.0,0.0,7,7,sum,7,-12.0,-12.0,8,8,0.5,5,1d,7,7,180,90,0.0,0.8,3.5,20.0,90,0.0,1.0,0.1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,income,36000.0,month,0.0,1718.730946,1490.135838,12.51506,11428.719427,10925.199389,9709.988481,9709.988481,67,61.571674,503.520038,0.0,1428.719427,-290.011519,1200.124319,-290.011519,1718.730946,1490.135838,1718.730946,0.53121,0.693242,0.450812,0.145993,0.64386,0.91297,0.262523,0.345194,0.45643,0.637931,0.127797,0.171592,1718.730946
